別 莫非、莫不是。表揣測的意味，常與「是」連用。
別 分離、離開。
別 另、外。
別 分離、離開。
別 類。
別 分離、離開。
別 不要。表勸阻或禁止的意思。
別 分離、離開。
別 另外的。
別 分離、離開。
別 差距、分別。
別 分離、離開。
別 折、轉。
別 分離、離開。
別 用別針或大頭針等固定物品。
別 分離、離開。
別 區分、分辨。
別 分離、離開。
不熟 沒煮熟。
不熟 記得不詳確。
不熟 不相識。
不熟 記得不詳確。
初 最低的。
初 陰曆每月一日到十日，皆冠上「初」字，表上旬的。
初 從前、原來。
初 陰曆每月一日到十日，皆冠上「初」字，表上旬的。
初 起源、開始。
初 陰曆每月一日到十日，皆冠上「初」字，表上旬的。
初 最先、開頭。
初 陰曆每月一日到十日，皆冠上「初」字，表上旬的。
初 甫、剛剛。
初 陰曆每月一日到十日，皆冠上「初」字，表上旬的。
初 第一次的。
初 陰曆每月一日到十日，皆冠上「初」字，表上旬的。
分 成績或競賽勝負的記數。
分 將整體變成若干部分，或使聯在一起的事物離開。與「合」相對。
分 分擔。
分 將整體變成若干部分，或使聯在一起的事物離開。與「合」相對。
分 由總機構中分出來的。
分 將整體變成若干部分，或使聯在一起的事物離開。與「合」相對。
分 成分。
分 將整體變成若干部分，或使聯在一起的事物離開。與「合」相對。
分 個人在社會中所擁有的名位、職責與權利的範圍。
分 將整體變成若干部分，或使聯在一起的事物離開。與「合」相對。
分 數學上用來表示分數，或直接指分數。
分 將整體變成若干部分，或使聯在一起的事物離開。與「合」相對。
分 整體中一個單位。
分 將整體變成若干部分，或使聯在一起的事物離開。與「合」相對。
分 情誼、關係。
分 將整體變成若干部分，或使聯在一起的事物離開。與「合」相對。
分 清楚的、明白的。
分 將整體變成若干部分，或使聯在一起的事物離開。與「合」相對。
切 用刀把東西割斷、分開成幾部分。
切 按脈。
打開 翻開。
打開 使停滯的情況開展或狹小的範圍擴大。
打開 揭開。
打開 使停滯的情況開展或狹小的範圍擴大。
打開 推開、拉開。
打開 使停滯的情況開展或狹小的範圍擴大。
背 運氣不好。
背 記憶。
背 負荷。
背 記憶。
難 不容易、艱難。
難 災禍。
難 不好、不可、不能。
難 災禍。
難 遭遇災難的。
難 災禍。
難 叛亂。
難 災禍。
難 不容易、艱困。
難 災禍。
難 陷、困住。
難 災禍。
難 質問、責備。
難 災禍。
挺 很、甚。
挺 勉強支撐。
雨 空氣中的水蒸氣遇冷凝結而降落的小水滴。
雨 朋友。
雨 降落、落下。
雨 朋友。
電 男女間相互吸引，而產生的微妙情愫。
電 打電話或打電報。
電 遭人修理。
電 打電話或打電報。
電 一種物質固有的能，亦為自然界基本現象之一，有正電（陽電）、負電（陰電）兩種性質。兩種電相觸，或失去均衡時，會發生放電作用，可產生光和熱。
電 打電話或打電報。
電 藉電流以發動或使用的。
電 打電話或打電報。
電 觸電。
電 打電話或打電報。
電 迅速如電的。
電 打電話或打電報。
電 電報或電話、電臺的簡稱。
電 打電話或打電報。
集 地名用字。
集 輯錄詩文等的書籍。
集 把散開的事物聚合在一起。
集 輯錄詩文等的書籍。
集 市場、人口聚集舉行交易的地方。
集 輯錄詩文等的書籍。
集 量詞。計算叢書或影劇集系列的單位。
集 輯錄詩文等的書籍。
挑 引誘、逗弄。
挑 搬弄、煽動。
挑 一種刺繡針法。用針挑起經線或緯線，將線從下穿過。
挑 搬弄、煽動。
挑 用肩擔物。
挑 搬弄、煽動。
挑 引動、舉起。
挑 搬弄、煽動。
挑 用長形或尖形器具撥動。
挑 搬弄、煽動。
挑 揀選。
挑 搬弄、煽動。
按 依照。
按 用手向下壓。
按 抑止、擱置。
按 用手向下壓。
按 文章中編者經研究考查後，所作的說明或判斷。
按 用手向下壓。
地方 對國家或中央政府而言。
地方 某部分。
小孩 幼童。
小孩 子女。
主管 主持事務，負有專責的人。
主管 負責管理。
大 差不多、不很精確。
大 誇耀、自以為是。
大 表程度深。
大 誇耀、自以為是。
大 時間上更前或更後，有強調的意味。
大 誇耀、自以為是。
大 在體積、面積、容量、數量、強度、深度、力量等方面超過一般，或超過比較的對象。與「小」相對而言。
大 誇耀、自以為是。
大 與「不」字連用，表次數少或程度淺。
大 誇耀、自以為是。
大 年紀較大的人。
大 誇耀、自以為是。
大 最年長的、排行第一的。
大 誇耀、自以為是。
大 表示尊敬之詞。
大 誇耀、自以為是。
頓 量詞。計算吃飯、斥責等行為次數的單位。
頓 立刻、突然。
頓 暫停、停留。
頓 立刻、突然。
頓 以頭或足叩地。
頓 立刻、突然。
頓 整治。
頓 立刻、突然。
頓 疲倦。
頓 立刻、突然。
頓 安置、放置。
頓 立刻、突然。
太 很（多用於否定）。
太 極、最。
太 形容程度極高（多用於肯定）。
太 過甚。
太 身分、輩分最高或更高的。
太 過甚。
太 高或大。
太 極、最。
天 宗教指神靈所住的世界。
天 自然。
天 數目極大的。
天 自然。
天 量詞。計算時間的單位。一天有二十四小時。
天 自然。
天 日月星辰所羅列的空間，即天空。
天 自然。
天 很、非常。
天 自然。
天 時節、季節。
天 自然。
天 自然的、天然的。
天 自然。
天 氣候。
天 自然。
天 一晝夜的時間。
天 自然。
天 比喻宇宙萬物的主宰。有時指大自然、有時指命運、有時指天神等。
天 自然。
天 白天或一天中的某一段時間。
天 自然。
對照 用相反對比的方法，以加強或襯托兩者的特性。
對照 互相比對參照。
多 何等、如何。表疑問、感嘆的語氣。
多 經常。
多 非常。表程度高。
多 經常。
多 豐富、不少。
多 經常。
多 過分、不必要。
多 經常。
多 有餘。
多 經常。
解 分割、剖分。
解 免除、消除。
解 分裂、分散。
解 免除、消除。
解 見識、看法。
解 免除、消除。
解 曉晤、明白、清楚。
解 免除、消除。
解 答案。
解 免除、消除。
解 打開、鬆開、鬆脫。
解 免除、消除。
解 排出汗水或大小便。
解 免除、消除。
解 陳述、說明。
解 免除、消除。
解 押送、發遣。
解 免除、消除。
該 欠。
該 應當。
該 指上述提到過的人或事物。
該 應當。
膠著 比喻相持不下，無法解決。
膠著 黏得牢固。
長 生、顯。
長 年齡稍大。
長 兩端點之間的距離。
長 年齡稍大。
長 專精的技能。
長 年齡稍大。
長 專精、擅於。
長 年齡稍大。
長 年紀大、輩分高的人。
長 年齡稍大。
長 主管、領導人。
長 年齡稍大。
長 優點、長處。
長 年齡稍大。
長 排行第一。
長 年齡稍大。
長 多餘的。
長 年齡稍大。
長 增進、增加。
長 年齡稍大。
長 空間、距離大。與「短」相對。
長 年齡稍大。
出 產生、發生。
出 發洩。
出 到。
出 發洩。
出 自內至外。與「入」相對。
出 發洩。
出 超越。
出 發洩。
出 脫離、離開。
出 發洩。
出 放在動詞之後，表示動作趨向或效果完成。
出 發洩。
出 表現、顯露。
出 發洩。
出 策劃。
出 發洩。
出 給予、支付。
出 發洩。
闖關 闖過關口。
闖關 比喻克服困難，通過考驗。
項 經費。
項 量詞。計算事物分類或件數的單位。
項 條款、種類。
項 量詞。計算事物分類或件數的單位。
凡 大旨、綱要。
凡 概括之詞。
凡 平庸、平常。
凡 概括之詞。
凡 塵世間。
凡 概括之詞。
凡 塵世的、世俗的。
凡 概括之詞。
凡 總共。
凡 概括之詞。
加油 加添油料。
加油 比喻進一步努力。為人打氣、鼓勵他人時的用語。
母 雌性的。
母 原本的。
母 能有所滋衍的事物。
母 原本的。
母 根源、根本。
母 原本的。
夾 可包藏物品的扁平文具或皮包。
夾 鉗物的工具，有的有柄。
夾 左右包抄的。
夾 鉗物的工具，有的有柄。
夾 從相對的兩方使力，使中間的物體受鉗而不動。
夾 鉗物的工具，有的有柄。
夾 攙雜、雜和。
夾 鉗物的工具，有的有柄。
搭 配合。
搭 連接、接著。
搭 覆蓋。
搭 連接、接著。
搭 鉤、牽引。
搭 連接、接著。
搭 架設、架起。
搭 連接、接著。
搭 參預、加入。
搭 連接、接著。
搭 乘坐。
搭 連接、接著。
世界 地球上的所有地方或國家。
世界 自成體系的組織或現象。
對話 相互間的交談。
對話 一向沒有聯繫的國家、政府之間的接觸、談判。
人家 對他人稱呼自己。
人家 住宅、民家。
人家 門第、家世。
人家 住宅、民家。
人家 稱呼他人。
人家 住宅、民家。
人家 對人的尊稱。
人家 住宅、民家。
誰 任何人。表斷定的口氣。
誰 甚麼人。表疑問。
課 機關中分別治事的行政單位。
課 關於求神問卜的事情。
課 徵收、徵調。
課 關於求神問卜的事情。
課 量詞。計算課數的單位詞。
課 關於求神問卜的事情。
課 學業、學科。
課 關於求神問卜的事情。
課 有一定進度計畫的學習過程。
課 關於求神問卜的事情。
連線 將獨立離線狀態轉成可相交互傳輸的狀態。
連線 電子資料傳輸中，一種以處理透過通信線路交互傳送資料的操作模式。
說 用言語勸人，使其聽從或採納。
說 介紹（親事）。
說 責備。
說 介紹（親事）。
說 解釋。
說 介紹（親事）。
說 言論、道理。
說 介紹（親事）。
隻 孤獨的、單獨的。
隻 獨特的、特殊的。
抓 捕捉、捉拿。
抓 用手或爪取物。
肚子 動物的胃臟。
肚子 圓而突起、像肚子的東西。
話 談論、敘說。
話 語言。
不會 不。
不會 不能。
沒勁 沒有力氣。
沒勁 沒有興味。
執行 依據計畫或決議去做。
執行 依法實行。
辛苦 見面時慰問的話。
辛苦 請人作事的客氣話。
先生 對一般男子的尊稱。
先生 稱謂。妻子對他人稱自己的丈夫。
進行 事情依照次序向前推動、辦理。
進行 向前行走。
接招 接拆對方使出的招式。
接招 比喻接受挑戰。
背景 對事物起作用的歷史情況或現實環境。
背景 比喻可作倚靠的人物或勢力。
還好 幸好。有僥倖或慶幸的意味。
還好 尚可，過得去。
冊 量詞。計算書本數量的單位。
冊 賜封。
冊 泛指書籍、簿本。
冊 賜封。
冊 夾有繡花圖樣的紙本子。
冊 賜封。
再 第二次、又一次、兩次。
再 表示一個動作接續在另一動作結束之後。
再 更。表示行為程度的加深。
再 表示一個動作接續在另一動作結束之後。
再 表示動作繼續重複。
再 表示一個動作接續在另一動作結束之後。
再 表示另有補充。
再 表示一個動作接續在另一動作結束之後。
協定 共同訂定。
協定 國家間為謀外交問題的暫時妥協而訂定的條款。
等 種、類。
