"x"
"情緒" 4
"愈" 4
"意識" 4
"慎" 4
"慘" 4
"慢" 4
"應用" 4
"成人" 4
"成功" 4
"或者" 4
"截" 4
"戴" 4
"手工" 4
"手腳" 4
"手頭" 4
"打斷" 4
"承認" 4
"把握" 4
"抬頭" 4
"拉扯" 4
"拌" 4
"拖" 4
"招牌" 4
"指" 4
"挺" 4
"捎" 4
"捱" 4
"握" 4
"摻" 4
"撥" 4
"擺" 4
"收" 4
"收拾" 4
"放心" 4
"放手" 4
"故" 4
"敘" 4
"敢" 4
"文字" 4
"文明" 4
"文書" 4
"斤" 4
"新聞" 4
"昏迷" 4
"星期" 4
"時節" 4
"智慧" 4
"書房" 4
"書記" 4
"最" 4
"有" 4
"有情" 4
"有意" 4
"朕" 4
"望" 4
"朝廷" 4
"村" 4
"東" 4
"東方" 4
"林" 4
"柏" 4
"根據" 4
"根本" 4
"根源" 4
"樣" 4
"樣子" 4
"機密" 4
"機關" 4
"欄" 4
"欲" 4
"此" 4
"每" 4
"氣候" 4
"汗" 4
"沉吟" 4
"沱" 4
"治" 4
"法則" 4
"注射" 4
"洗" 4
"流" 4
"流連" 4
"消息" 4
"清" 4
"清潔" 4
"清華" 4
"清靜" 4
"減" 4
"滴" 4
"漲" 4
"潘" 4
"澄清" 4
"澳" 4
"激發" 4
"濃" 4
"災" 4
"無常" 4
"無聊" 4
"無著" 4
"片子" 4
"物" 4
"猛" 4
"獲" 4
"玩" 4
"理化" 4
"琴" 4
"甘泉" 4
"畝" 4
"疑" 4
"痛" 4
"登場" 4
"發放" 4
"發行" 4
"發送" 4
"百般" 4
"盒子" 4
"盛" 4
"目標" 4
"相比" 4
"相當" 4
"省事" 4
"省會" 4
"睡" 4
"知名" 4
"矮" 4
"硬" 4
"碰" 4
"票" 4
"禍" 4
"科" 4
"秒" 4
"種種" 4
"突出" 4
"窺" 4
"笙" 4
"筆" 4
"等" 4
"管子" 4
"米" 4
"粒" 4
"粗" 4
"精舍" 4
"級" 4
"紛" 4
"絃" 4
"經歷" 4
"經營" 4
"綠" 4
"緣起" 4
"編" 4
"編排" 4
"總統" 4
"繞" 4
"繫" 4
"繳" 4
"美" 4
"老師" 4
"耶" 4
"股" 4
"肯" 4
"腦" 4
"膽" 4
"自己" 4
"臺灣" 4
"舉" 4
"舉子" 4
"舒" 4
"芽" 4
"苦" 4
"荒唐" 4
"萬一" 4
"著手" 4
"蒙" 4
"藥" 4
"虧" 4
"衝突" 4
"袋" 4
"裕" 4
"覆" 4
"規矩" 4
"觀念" 4
"計" 4
"設" 4
"評" 4
"誓" 4
"誠" 4
"誤" 4
"說法" 4
"誰" 4
"謝" 4
"謹" 4
"譬如" 4
"護" 4
"讓" 4
"貧" 4
"貪" 4
"買" 4
"賄" 4
"賣" 4
"賬" 4
"贛" 4
"赴" 4
"起來" 4
"超越" 4
"跟" 4
"軟" 4
"軸" 4
"輕" 4
"輕易" 4
"輩" 4
"辦" 4
"近" 4
"述" 4
"追蹤" 4
"逕" 4
"這" 4
"逼" 4
"運動" 4
"遍" 4
"道理" 4
"遠" 4
"邊" 4
"那裡" 4
"部落" 4
"酸" 4
"醫" 4
"錢" 4
"鍵" 4
"長短" 4
"開路" 4
"關" 4
"關節" 4
"降" 4
"陣" 4
"陰性" 4
"陰道" 4
"隊" 4
"隔" 4
"隨" 4
"隻" 4
"離" 4
"難" 4
"雪" 4
"韓" 4
"項" 4
"類" 4
"顯" 4
"風聲" 4
"飯" 4
"飲" 4
"餓" 4
"館" 4
"馨" 4
"馬" 4
"駁" 4
"駝" 4
"髒" 4
"體" 4
"高壓" 4
"鬆" 4
"魚" 4
"鹽" 4
"默" 4
"默默" 4
"點點" 4
"鼻" 4
"一下子" 3
"一來" 3
"一共" 3
"一定" 3
"一家人" 3
"一帶" 3
"一日" 3
"一生" 3
"一般" 3
"一連" 3
"一面" 3
"上來" 3
"上報" 3
"上山" 3
"上帝" 3
"下屬" 3
"下身" 3
"不利" 3
"不勝" 3
"不可" 3
"不可以" 3
"不好意思" 3
"不定" 3
"不容" 3
"不幸" 3
"不成" 3
"不時" 3
"不會" 3
"不止" 3
"不祥" 3
"不等" 3
"不見" 3
"不顧" 3
"世界" 3
"中學" 3
"中年" 3
"中旬" 3
"中樞" 3
"中華" 3
"中音" 3
"主機" 3
"主流" 3
"九" 3
"五" 3
"交易" 3
"享受" 3
"人人" 3
"人力" 3
"人性" 3
"人才" 3
"人格" 3
"介紹" 3
"仔細" 3
"仙" 3
"代謝" 3
"以下" 3
"以為" 3
"任憑" 3
"份" 3
"伶俐" 3
"低壓" 3
"住家" 3
"何等" 3
"佛教" 3
"作怪" 3
"作用" 3
"你們" 3
"使用" 3
"來賓" 3
"例" 3
"依然" 3
"侵蝕" 3
"便利" 3
"係" 3
"保守" 3
"保證" 3
"保障" 3
"保險" 3
"修改" 3
"俺" 3
"倒下" 3
"倚天" 3
"倚靠" 3
"假使" 3
"偏僻" 3
"停停" 3
"健" 3
"傢伙" 3
"傷" 3
"元年" 3
"充滿" 3
"充足" 3
"先知" 3
"光子" 3
"兔子" 3
"內向" 3
"內容" 3
"內心" 3
"全身" 3
"兩" 3
"兩岸" 3
"公安" 3
"公式" 3
"其中" 3
"其餘" 3
"典禮" 3
"再見" 3
"冤枉" 3
"出處" 3
"出路" 3
"出面" 3
"分量" 3
"切片" 3
"切磋" 3
"切身" 3
"判斷" 3
"制度" 3
"前往" 3
"前後" 3
"前衛" 3
"創作" 3
"創造" 3
"功" 3
"功德" 3
"勞力" 3
"區域" 3
"十分" 3
"千斤" 3
"升降" 3
"半" 3
"半空" 3
"厚" 3
"厚實" 3
"厚重" 3
"原文" 3
"厲害" 3
"及" 3
"及時" 3
"反射" 3
"反彈" 3
"反覆" 3
"取名" 3
"口音" 3
"古典" 3
"另" 3
"只好" 3
"只是" 3
"召" 3
"可以" 3
"可怕" 3
"可見" 3
"司機" 3
"合圍" 3
"合聲" 3
"同事" 3
"同年" 3
"同情" 3
"同意" 3
"同房" 3
"同等" 3
"名" 3
"名士" 3
"名義" 3
"吞" 3
"吹" 3
"吹管" 3
"呈" 3
"告訴" 3
"呢" 3
"周" 3
"命令" 3
"咦" 3
"品種" 3
"哇" 3
"哥哥" 3
"哨子" 3
"哭" 3
"唇" 3
"唉" 3
"啦" 3
"喜好" 3
"單位" 3
"嗨" 3
"嘛" 3
"嘿" 3
"器" 3
"嚴肅" 3
"嚴重" 3
"回來" 3
"回去" 3
"回復" 3
"回答" 3
"回首" 3
"因子" 3
"因果" 3
"因而" 3
"國" 3
"國民" 3
"國籍" 3
"圖" 3
"團" 3
"土" 3
"在意" 3
"地位" 3
"坐定" 3
"坦然" 3
"垂" 3
"基本" 3
"堆" 3
"報告" 3
"報導" 3
"場" 3
"塊" 3
"增" 3
"壞事" 3
"夕陽" 3
"多方" 3
"夢" 3
"大典" 3
"大小" 3
"大意" 3
"大會" 3
"大有" 3
"大概" 3
"大海" 3
"大白" 3
"大膽" 3
"天下" 3
"太" 3
"奇怪" 3
"女人" 3
"女工" 3
"好不" 3
"好些" 3
"好多" 3
"好朋友" 3
"好看" 3
"好說" 3
"妥協" 3
"妳" 3
"妹" 3
"妻" 3
"妻子" 3
"娛樂" 3
"婚姻" 3
"嫁" 3
"嫌" 3
"嫌疑" 3
"孕" 3
"存在" 3
"存活" 3
"孩子" 3
"學" 3
"學問" 3
"學生" 3
"安寧" 3
"安排" 3
"安然" 3
"安靜" 3
"定理" 3
"客家" 3
"客氣" 3
"宣布" 3
"宣示" 3
"容易" 3
"容量" 3
"實在" 3
"實錄" 3
"實驗" 3
"寧可" 3
"封鎖" 3
"將來" 3
"將軍" 3
"專一" 3
"尊重" 3
"對手" 3
"對話" 3
"小小" 3
"小弟" 3
"小心" 3
"小草" 3
"少年" 3
"就是" 3
"尷尬" 3
"局面" 3
"居室" 3
"居間" 3
"屈服" 3
"屋" 3
"層" 3
"山口" 3
"山梁" 3
"崇拜" 3
"工程" 3
"左顧右盼" 3
"差異" 3
"市井" 3
"市場" 3
"師公" 3
"師父" 3
"常常" 3
"幅" 3
"平地" 3
"年代" 3
"年景" 3
"年紀" 3
"幸" 3
"床" 3
"序列" 3
"廟" 3
"廠" 3
"廬山" 3
"引進" 3
"弘" 3
"弘道" 3
"弧" 3
"強制" 3
"形式" 3
"形態" 3
"形狀" 3
"形象" 3
"彩色" 3
"彼岸" 3
"往往" 3
"律師" 3
"後世" 3
"後事" 3
"後代" 3
"後期" 3
"從事" 3
"從容" 3
"復原" 3
"心事" 3
"心意" 3
"心火" 3
"心靈" 3
"必定" 3
"必然" 3
"忍心" 3
"怎" 3
"性格" 3
"怯弱" 3
"恍惚" 3
"恢復" 3
"悅" 3
"悟" 3
"患" 3
"悶" 3
"想" 3
"想不到" 3
"意味" 3
"感情" 3
"慢慢" 3
"應付" 3
"應當" 3
"應聲" 3
"懊惱" 3
"懷" 3
"成" 3
"成千上萬" 3
"成熟" 3
"成立" 3
"戒" 3
"戮" 3
"手筆" 3
"打動" 3
"打牌" 3
"打破" 3
"打聽" 3
"批評" 3
"技巧" 3
"把持" 3
"拆" 3
"持" 3
"指令" 3
"指揮" 3
"指數" 3
"指示" 3
"挑剔" 3
"挖" 3
"捧" 3
"排行" 3
"掙扎" 3
"推進" 3
"搖" 3
"搭配" 3
"摘" 3
"摟" 3
"撤" 3
"擇" 3
"支撐" 3
"改" 3
"故事" 3
"故意" 3
"效力" 3
"教師" 3
"教授" 3
"教育" 3
"敲" 3
"敲打" 3
"敵" 3
"文化" 3
"文學" 3
"斯文" 3
"新任" 3
"新進" 3
"新鮮" 3
"方言" 3
"方面" 3
"旅行" 3
"既然" 3
"明亮" 3
"是否" 3
"時刻" 3
"時時" 3
"景象" 3
"暨" 3
"更衣" 3
"替" 3
"替身" 3
"會意" 3
"會見" 3
"有事" 3
"有名" 3
"有幸" 3
"有待" 3
"有心" 3
"有聲" 3
"朝" 3
"未定" 3
"末流" 3
"本人" 3
"本分" 3
"李" 3
"杯" 3
"東北" 3
"東西" 3
"松" 3
"果然" 3
"枝幹" 3
"某" 3
"校長" 3
"株" 3
"根" 3
"根基" 3
"格外" 3
"桌" 3
"桿" 3
"梅" 3
"模樣" 3
"樹" 3
"機會" 3
"機械" 3
"機緣" 3
"檔" 3
"檔案" 3
"欠" 3
"歡喜" 3
"正法" 3
"正當" 3
"歸屬" 3
"死心" 3
"段" 3
"母" 3
"比例" 3
"比價" 3
"比較" 3
"毛病" 3
"氣球" 3
"氣體" 3
"水平" 3
"水道" 3
"氾濫" 3
"江南" 3
"決定" 3
"決斷" 3
"沂" 3
"河" 3
"河南" 3
"沸騰" 3
"法師" 3
"泥土" 3
"注意" 3
"洞" 3
"流行" 3
"浪蕩" 3
"浮沉" 3
"浸淫" 3
"消化" 3
"消遣" 3
"淨" 3
"深刻" 3
"清朝" 3
"清淨" 3
"清爽" 3
"渡" 3
"源" 3
"準備" 3
"溪" 3
"溫和" 3
"滑" 3
"漿" 3
"潭" 3
"激烈" 3
"濕" 3
"瀕" 3
"灘" 3
"灣" 3
"焚" 3
"無心" 3
"無情" 3
"無數" 3
"無法" 3
"無理" 3
"無論" 3
"照顧" 3
"熱鬧" 3
"爬" 3
"父母" 3
"牛頓" 3
"物理" 3
"特地" 3
"特質" 3
"牽引" 3
"犯" 3
"狗" 3
"獄" 3
"獨" 3
"獨奏" 3
"玩弄" 3
"環" 3
"環境" 3
"瓶" 3
"甘心" 3
"甚麼" 3
"生命線" 3
"生存" 3
"生意" 3
"生物" 3
"生產" 3
"產業" 3
"用人" 3
"申報" 3
"男人" 3
"界線" 3
"畜生" 3
"異常" 3
"當中" 3
"當代" 3
"當地" 3
"當家" 3
"當日" 3
"當時" 3
"當面" 3
"病毒" 3
"發" 3
"發動" 3
"發揚" 3
"發明" 3
"發生" 3
"發覺" 3
"的" 3
"盤旋" 3
"目前" 3
"目錄" 3
"直指" 3
"相信" 3
"相反" 3
"相對" 3
"盼" 3
"看守" 3
"真" 3
"真空" 3
"眼前" 3
"眼目" 3
"眾生" 3
"睡覺" 3
"知覺" 3
"知道" 3
"研究" 3
"硬體" 3
"確" 3
"礦" 3
"社會" 3
"社長" 3
"神" 3
"神州" 3
"禪" 3
"私立" 3
"科學" 3
"租" 3
"程式" 3
"種" 3
"種子" 3
"種族" 3
"稻" 3
"稿" 3
"空" 3
"空檔" 3
"空間" 3
"穿" 3
"窄" 3
"笨" 3
"答" 3
"管樂" 3
"篇" 3
"簡直" 3
"簡稱" 3
"精明" 3
"精進" 3
"精靈" 3
"系統" 3
"紙" 3
"細" 3
"細微" 3
"終究" 3
"組" 3
"結束" 3
"結果" 3
"絕對" 3
"絨" 3
"經常" 3
"經濟" 3
"經費" 3
"網路" 3
"線條" 3
"線路" 3
"總會" 3
"總理" 3
"總算" 3
"纔" 3
"纖維" 3
"罐" 3
"罷了" 3
"美麗" 3
"義務" 3
"翻譯" 3
"老大" 3
"老婆" 3
"老實" 3
"而且" 3
"而後" 3
"聲調" 3
"職" 3
"職業" 3
"肌" 3
"肩" 3
"肺" 3
"胃" 3
"背景" 3
"脆弱" 3
"脫水" 3
"脫落" 3
"腐敗" 3
"腦殼" 3
"腫" 3
"腳" 3
"腳跟" 3
"腿" 3
"膜" 3
"臂" 3
"臉" 3
